Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[162]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [162]
-----------------------------------------------
                0.00    0.00       4/15          std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [179]
                0.00    0.00      11/15          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [166]
[163]    0.0    0.00    0.00      15         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [163]
-----------------------------------------------
                0.00    0.00       1/12          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [193]
                0.00    0.00      11/12          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
[164]    0.0    0.00    0.00      12         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [164]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
[165]    0.0    0.00    0.00      11         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [165]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [150]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
[166]    0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [166]
                0.00    0.00      44/44          std::vector<int, std::allocator<int> >::size() const [151]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::max_size() const [156]
                0.00    0.00      11/15          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [163]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
[167]    0.0    0.00    0.00      11         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [167]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [171]
-----------------------------------------------
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [170]
[168]    0.0    0.00    0.00      11         std::__new_allocator<int>::deallocate(int*, unsigned long) [168]
-----------------------------------------------
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [171]
[169]    0.0    0.00    0.00      11         std::__new_allocator<int>::allocate(unsigned long, void const*) [169]
                0.00    0.00      11/33          std::__new_allocator<int>::_M_max_size() const [152]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [164]
[170]    0.0    0.00    0.00      11         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [170]
                0.00    0.00      11/11          std::__new_allocator<int>::deallocate(int*, unsigned long) [168]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [167]
[171]    0.0    0.00    0.00      11         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [171]
                0.00    0.00      11/11          std::__new_allocator<int>::allocate(unsigned long, void const*) [169]
-----------------------------------------------
                0.00    0.00      11/11          int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [145]
[172]    0.0    0.00    0.00      11         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
                0.00    0.00      22/23          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [153]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [150]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [159]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [166]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::begin() [173]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [165]
                0.00    0.00      11/11          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [167]
                0.00    0.00      11/3011        int&& std::forward<int>(std::remove_reference<int>::type&) [78]
                0.00    0.00      11/1000        void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [143]
                0.00    0.00      11/12          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [172]
[173]    0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::begin() [173]
                0.00    0.00      11/2022        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [82]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [179]
[174]    0.0    0.00    0.00       8         std::vector<float, std::allocator<float> >::max_size() const [174]
                0.00    0.00       8/4010        std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [46]
                0.00    0.00       8/2013        std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [85]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [180]
[175]    0.0    0.00    0.00       8         std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&) [175]
                0.00    0.00       8/8           float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [176]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&) [175]
[176]    0.0    0.00    0.00       8         float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [176]
                0.00    0.00      24/8031        float* std::__niter_base<float*>(float*) [16]
                0.00    0.00       8/8           std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&) [177]
-----------------------------------------------
                0.00    0.00       8/8           float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [176]
[177]    0.0    0.00    0.00       8         std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&) [177]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [180]
[178]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [178]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [162]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [180]
[179]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [179]
                0.00    0.00      16/8019        std::vector<float, std::allocator<float> >::size() const [18]
                0.00    0.00       8/8           std::vector<float, std::allocator<float> >::max_size() const [174]
                0.00    0.00       4/15          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [163]
-----------------------------------------------
                0.00    0.00       4/4           float& std::vector<float, std::allocator<float> >::emplace_back<float>(float&&) [72]
[180]    0.0    0.00    0.00       4         void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [180]
                0.00    0.00       8/16026       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [10]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [162]
                0.00    0.00       8/8           std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&) [175]
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [179]
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::begin() [181]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [178]
                0.00    0.00       4/6011        std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [36]
                0.00    0.00       4/12004       float&& std::forward<float>(std::remove_reference<float>::type&) [15]
                0.00    0.00       4/4000        void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [71]
                0.00    0.00       4/6012        std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [35]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [180]
[181]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::begin() [181]
                0.00    0.00       4/8008        __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [22]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_x [200]
[182]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [182]
                0.00    0.00       4/2006        std::allocator<float>::allocator() [86]
                0.00    0.00       4/2005        std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [92]
                0.00    0.00       4/14020       std::allocator<float>::~allocator() [11]
                0.00    0.00       2/6006        std::vector<float, std::allocator<float> >::~vector() [45]
                0.00    0.00       1/8019        std::vector<float, std::allocator<float> >::size() const [18]
                0.00    0.00       1/1001        std::allocator<std::vector<float, std::allocator<float> > >::allocator() [111]
                0.00    0.00       1/1001        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector(std::initializer_list<std::vector<float, std::allocator<float> > >, std::allocator<std::vector<float, std::allocator<float> > > const&) [130]
                0.00    0.00       1/3003        std::allocator<std::vector<float, std::allocator<float> > >::~allocator() [79]
                0.00    0.00       1/1           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::size() const [183]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [197]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [182]
[183]    0.0    0.00    0.00       1         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::size() const [183]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [189]
[184]    0.0    0.00    0.00       1         std::allocator<int>::allocator() [184]
                0.00    0.00       1/1           std::__new_allocator<int>::__new_allocator() [194]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [190]
[185]    0.0    0.00    0.00       1         std::allocator<int>::~allocator() [185]
                0.00    0.00       1/1           std::__new_allocator<int>::~__new_allocator() [195]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [198]
[186]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [188]
[187]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [187]
                0.00    0.00       1/2006        std::allocator<float>::allocator() [86]
                0.00    0.00       1/6008        std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [42]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector() [196]
[188]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [188]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [187]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [192]
[189]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [189]
                0.00    0.00       1/1           std::allocator<int>::allocator() [184]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [193]
[190]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [190]
                0.00    0.00       1/1           std::allocator<int>::~allocator() [185]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [189]
[191]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [197]
[192]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [192]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [202]
[193]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [193]
                0.00    0.00       1/12          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [164]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [190]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [184]
[194]    0.0    0.00    0.00       1         std::__new_allocator<int>::__new_allocator() [194]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::~allocator() [185]
[195]    0.0    0.00    0.00       1         std::__new_allocator<int>::~__new_allocator() [195]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[196]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::vector() [196]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [188]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [182]
[197]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [197]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [192]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [199]
[198]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [198]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [202]
[199]    0.0    0.00    0.00       1         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [199]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [198]
-----------------------------------------------

Index by function name

 [139] mean_squared_error(std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> >) [59] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [63] std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&)
 [182] __static_initialization_and_destruction_0(int, int) [42] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [92] std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&)
  [56] __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [10] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [196] std::vector<float, std::allocator<float> >::vector()
  [30] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [60] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [45] std::vector<float, std::allocator<float> >::~vector()
  [22] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [88] std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [105] std::vector<float, std::allocator<float> >::operator=(std::initializer_list<float>)
  [82] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [188] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [8] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [178] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [43] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [158] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [165] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [167] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [159] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  [31] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [189] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [145] int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)
 [162] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [190] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [172] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
  [68] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const [164] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [107] std::vector<int, std::allocator<int> >::end()
  [69] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator-(long) const [191] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [146] std::vector<int, std::allocator<int> >::back()
 [150] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [153] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [173] std::vector<int, std::allocator<int> >::begin()
 [140] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [192] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [147] std::vector<int, std::allocator<int> >::push_back(int&&)
 [141] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [193] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [197] std::vector<int, std::allocator<int> >::vector()
  [46] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [120] std::__new_allocator<std::vector<float, std::allocator<float> > >::deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [99] void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&)
 [154] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [121] std::__new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [131] std::iterator_traits<std::vector<float, std::allocator<float> > const*>::difference_type std::__distance<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::random_access_iterator_tag)
  [95] std::__new_allocator<std::vector<float, std::allocator<float> > >::_M_max_size() const [98] std::__new_allocator<std::vector<float, std::allocator<float> > >::__new_allocator(std::__new_allocator<std::vector<float, std::allocator<float> > > const&) [49] std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag)
 [108] std::__new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [122] std::__new_allocator<std::vector<float, std::allocator<float> > >::__new_allocator() [55] std::vector<float, std::allocator<float> >* std::__addressof<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >&)
  [17] std::__new_allocator<float>::_M_max_size() const [81] std::__new_allocator<std::vector<float, std::allocator<float> > >::~__new_allocator() [32] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  [83] std::__new_allocator<float>::max_size() const [37] std::__new_allocator<float>::deallocate(float*, unsigned long) [20] float const* std::__miter_base<float const*>(float const*)
 [152] std::__new_allocator<int>::_M_max_size() const [38] std::__new_allocator<float>::allocate(unsigned long, void const*) [21] float const* std::__niter_base<float const*>(float const*)
 [155] std::__new_allocator<int>::max_size() const [70] void std::__new_allocator<float>::construct<float, float>(float*, float&&) [33] float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
 [109] std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [14] std::__new_allocator<float>::__new_allocator(std::__new_allocator<float> const&) [16] float* std::__niter_base<float*>(float*)
 [110] std::initializer_list<std::vector<float, std::allocator<float> > >::size() const [87] std::__new_allocator<float>::__new_allocator() [149] int* std::__niter_base<int*>(int*)
  [96] std::initializer_list<std::vector<float, std::allocator<float> > >::begin() const [12] std::__new_allocator<float>::~__new_allocator() [24] float* std::__niter_wrap<float*>(float* const&, float*)
  [47] std::initializer_list<float>::end() const [168] std::__new_allocator<int>::deallocate(int*, unsigned long) [176] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
  [48] std::initializer_list<float>::size() const [169] std::__new_allocator<int>::allocate(unsigned long, void const*) [160] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [19] std::initializer_list<float>::begin() const [142] void std::__new_allocator<int>::construct<int, int>(int*, int&&) [64] float* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [183] std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::size() const [194] std::__new_allocator<int>::__new_allocator() [50] float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
 [179] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [195] std::__new_allocator<int>::~__new_allocator() [25] float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*)
  [57] std::vector<float, std::allocator<float> >::end() const [123] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::deallocate(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, unsigned long) [26] float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*)
  [18] std::vector<float, std::allocator<float> >::size() const [124] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::allocate(std::allocator<std::vector<float, std::allocator<float> > >&, unsigned long) [177] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
  [58] std::vector<float, std::allocator<float> >::begin() const [125] std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [161] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [102] std::vector<float, std::allocator<float> >::capacity() const [39] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [132] std::vector<float, std::allocator<float> >* std::__do_uninit_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*)
 [174] std::vector<float, std::allocator<float> >::max_size() const [61] std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [65] float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
 [166] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [40] std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [133] std::vector<float, std::allocator<float> >* std::uninitialized_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*)
 [151] std::vector<int, std::allocator<int> >::size() const [84] std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [93] float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*)
 [156] std::vector<int, std::allocator<int> >::max_size() const [71] void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [134] std::iterator_traits<std::vector<float, std::allocator<float> > const*>::iterator_category std::__iterator_category<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const* const&)
