Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[94]     0.0    0.00    0.00   15005         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_get_Tp_allocator() [94]
-----------------------------------------------
                0.00    0.00   15001/15001       std::allocator<std::vector<float, std::allocator<float> > >::~allocator() [96]
[95]     0.0    0.00    0.00   15001         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::~new_allocator() [95]
-----------------------------------------------
                0.00    0.00    5000/15001       main [1]
                0.00    0.00    5000/15001       std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<float, std::allocator<float> > > const&) [143]
                0.00    0.00    5001/15001       std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::~_Vector_impl() [131]
[96]     0.0    0.00    0.00   15001         std::allocator<std::vector<float, std::allocator<float> > >::~allocator() [96]
                0.00    0.00   15001/15001       __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::~new_allocator() [95]
-----------------------------------------------
                0.00    0.00   10111/10111       std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [98]
[97]     0.0    0.00    0.00   10111         std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [97]
                0.00    0.00   10111/40171       __gnu_cxx::new_allocator<float>::max_size() const [42]
-----------------------------------------------
                0.00    0.00     106/10111       std::vector<float, std::allocator<float> >::max_size() const [155]
                0.00    0.00   10005/10111       std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [105]
[98]     0.0    0.00    0.00   10111         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [98]
                0.00    0.00   10111/10111       std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [97]
                0.00    0.00   10111/15143       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [92]
-----------------------------------------------
                0.00    0.00   10007/10007       std::allocator<float>::allocator() [100]
[99]     0.0    0.00    0.00   10007         __gnu_cxx::new_allocator<float>::new_allocator() [99]
-----------------------------------------------
                0.00    0.00       2/10007       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [204]
                0.00    0.00       4/10007       __static_initialization_and_destruction_0(int, int) [213]
                0.00    0.00   10001/10007       main [1]
[100]    0.0    0.00    0.00   10007         std::allocator<float>::allocator() [100]
                0.00    0.00   10007/10007       __gnu_cxx::new_allocator<float>::new_allocator() [99]
-----------------------------------------------
                0.00    0.00    5002/10006       __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [124]
                0.00    0.00    5004/10006       std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [120]
[101]    0.0    0.00    0.00   10006         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [101]
-----------------------------------------------
                0.00    0.00       2/10006       void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [206]
                0.00    0.00       2/10006       void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
                0.00    0.00       2/10006       void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [201]
                0.00    0.00   10000/10006       void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [118]
[102]    0.0    0.00    0.00   10006         std::vector<float, std::allocator<float> > const& std::forward<std::vector<float, std::allocator<float> > const&>(std::remove_reference<std::vector<float, std::allocator<float> > const&>::type&) [102]
-----------------------------------------------
                0.00    0.00   10005/10005       std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [107]
[103]    0.0    0.00    0.00   10005         std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [103]
                0.00    0.00   10005/30007       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [65]
-----------------------------------------------
                0.00    0.00   10005/10005       float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [108]
[104]    0.0    0.00    0.00   10005         float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [104]
                0.00    0.00   10005/20005       float* std::copy<float const*, float*>(float const*, float const*, float*) [74]
-----------------------------------------------
                0.00    0.00   10005/10005       void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [106]
[105]    0.0    0.00    0.00   10005         std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [105]
                0.00    0.00   10005/10111       std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [98]
                0.00    0.00   10005/60015       std::allocator<float>::allocator(std::allocator<float> const&) [38]
                0.00    0.00   10005/70022       std::allocator<float>::~allocator() [36]
-----------------------------------------------
                0.00    0.00   10005/10005       std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [107]
[106]    0.0    0.00    0.00   10005         void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [106]
                0.00    0.00   20010/80126       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [34]
                0.00    0.00   10005/20005       std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [75]
                0.00    0.00   10005/30060       std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [59]
                0.00    0.00   10005/10005       std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [105]
                0.00    0.00   10005/10005       float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [109]
-----------------------------------------------
                0.00    0.00       4/10005       __static_initialization_and_destruction_0(int, int) [213]
                0.00    0.00   10001/10005       main [1]
[107]    0.0    0.00    0.00   10005         std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [107]
                0.00    0.00   10005/20005       std::initializer_list<float>::end() const [68]
                0.00    0.00   10005/10005       std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [103]
                0.00    0.00   10005/40010       std::initializer_list<float>::begin() const [43]
                0.00    0.00   10005/10005       void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [106]
-----------------------------------------------
                0.00    0.00   10005/10005       float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [109]
[108]    0.0    0.00    0.00   10005         float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [108]
                0.00    0.00   10005/10005       float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [104]
-----------------------------------------------
                0.00    0.00   10005/10005       void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [106]
[109]    0.0    0.00    0.00   10005         float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [109]
                0.00    0.00   10005/10005       float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [108]
-----------------------------------------------
                0.00    0.00   10002/10002       void std::_Destroy_aux<false>::__destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [130]
[110]    0.0    0.00    0.00   10002         void std::_Destroy<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*) [110]
                0.00    0.00   10002/30005       std::vector<float, std::allocator<float> >::~vector() [66]
-----------------------------------------------
                0.00    0.00   10000/10000       std::allocator<std::vector<float, std::allocator<float> > >::allocator(std::allocator<std::vector<float, std::allocator<float> > > const&) [114]
[111]    0.0    0.00    0.00   10000         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > > const&) [111]
-----------------------------------------------
                0.00    0.00    5000/10000       std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector(std::initializer_list<std::vector<float, std::allocator<float> > >, std::allocator<std::vector<float, std::allocator<float> > > const&) [145]
                0.00    0.00    5000/10000       std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [137]
[112]    0.0    0.00    0.00   10000         std::initializer_list<std::vector<float, std::allocator<float> > >::begin() const [112]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::vector<float, std::allocator<float> >::_M_assign_aux<float const*>(float const*, float const*, std::forward_iterator_tag) [115]
[113]    0.0    0.00    0.00   10000         std::vector<float, std::allocator<float> >::capacity() const [113]
-----------------------------------------------
                0.00    0.00    5000/10000       std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<float, std::allocator<float> > > const&) [139]
                0.00    0.00    5000/10000       std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<float, std::allocator<float> > > const&) [143]
[114]    0.0    0.00    0.00   10000         std::allocator<std::vector<float, std::allocator<float> > >::allocator(std::allocator<std::vector<float, std::allocator<float> > > const&) [114]
                0.00    0.00   10000/10000       __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > > const&) [111]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<float, std::allocator<float> >::operator=(std::initializer_list<float>) [117]
[115]    0.0    0.00    0.00   10000         void std::vector<float, std::allocator<float> >::_M_assign_aux<float const*>(float const*, float const*, std::forward_iterator_tag) [115]
                0.00    0.00   10000/20005       std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [75]
                0.00    0.00   10000/10000       std::vector<float, std::allocator<float> >::capacity() const [113]
                0.00    0.00   10000/40216       std::vector<float, std::allocator<float> >::size() const [41]
                0.00    0.00   10000/20005       float* std::copy<float const*, float*>(float const*, float const*, float*) [74]
                0.00    0.00   10000/10000       std::vector<float, std::allocator<float> >::_M_erase_at_end(float*) [116]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::vector<float, std::allocator<float> >::_M_assign_aux<float const*>(float const*, float const*, std::forward_iterator_tag) [115]
[116]    0.0    0.00    0.00   10000         std::vector<float, std::allocator<float> >::_M_erase_at_end(float*) [116]
                0.00    0.00    9998/80126       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [34]
                0.00    0.00    9998/40008       void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [48]
-----------------------------------------------
                0.00    0.00   10000/10000       main [1]
[117]    0.0    0.00    0.00   10000         std::vector<float, std::allocator<float> >::operator=(std::initializer_list<float>) [117]
                0.00    0.00   10000/20005       std::initializer_list<float>::end() const [68]
                0.00    0.00   10000/40010       std::initializer_list<float>::begin() const [43]
                0.00    0.00   10000/10000       void std::vector<float, std::allocator<float> >::_M_assign_aux<float const*>(float const*, float const*, std::forward_iterator_tag) [115]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<float, std::allocator<float> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*) [142]
[118]    0.0    0.00    0.00   10000         void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [118]
                0.00    0.00   10000/10006       std::vector<float, std::allocator<float> > const& std::forward<std::vector<float, std::allocator<float> > const&>(std::remove_reference<std::vector<float, std::allocator<float> > const&>::type&) [102]
                0.00    0.00   10000/905003      operator new(unsigned long, void*) [29]
                0.00    0.00   10000/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
-----------------------------------------------
                0.00    0.00   10000/10000       mean_squared_error(std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> >) [18]
[119]    0.0    0.00    0.00   10000         __gnu_cxx::__promote_2<float, int, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<float, int>(float, int) [119]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [121]
[120]    0.0    0.00    0.00    5004         std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [120]
                0.00    0.00    5004/10006       __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [101]
-----------------------------------------------
                0.00    0.00       4/5004        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::max_size() const [197]
                0.00    0.00    5000/5004        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<float, std::allocator<float> > > const&) [143]
[121]    0.0    0.00    0.00    5004         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [121]
                0.00    0.00    5004/5004        std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::max_size(std::allocator<std::vector<float, std::allocator<float> > > const&) [120]
                0.00    0.00    5004/15143       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [92]
-----------------------------------------------
                0.00    0.00       2/5003        void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
                0.00    0.00    5001/5003        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~_Vector_base() [133]
[122]    0.0    0.00    0.00    5003         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [122]
                0.00    0.00    5002/5002        std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::deallocate(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00    5002/5002        std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::deallocate(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, unsigned long) [126]
[123]    0.0    0.00    0.00    5002         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00    5002/5002        std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::allocate(std::allocator<std::vector<float, std::allocator<float> > >&, unsigned long) [127]
[124]    0.0    0.00    0.00    5002         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [124]
                0.00    0.00    5002/10006       __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [101]
-----------------------------------------------
                0.00    0.00       2/5002        void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
                0.00    0.00    5000/5002        void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_range_initialize<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::forward_iterator_tag) [144]
[125]    0.0    0.00    0.00    5002         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_allocate(unsigned long) [125]
                0.00    0.00    5002/5002        std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::allocate(std::allocator<std::vector<float, std::allocator<float> > >&, unsigned long) [127]
-----------------------------------------------
                0.00    0.00    5002/5002        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [122]
[126]    0.0    0.00    0.00    5002         std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::deallocate(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, unsigned long) [126]
                0.00    0.00    5002/5002        __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00    5002/5002        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_allocate(unsigned long) [125]
[127]    0.0    0.00    0.00    5002         std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::allocate(std::allocator<std::vector<float, std::allocator<float> > >&, unsigned long) [127]
                0.00    0.00    5002/5002        __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [124]
-----------------------------------------------
                0.00    0.00    5001/5001        std::allocator<std::vector<float, std::allocator<float> > >::allocator() [129]
[128]    0.0    0.00    0.00    5001         __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl() [221]
                0.00    0.00    5000/5001        main [1]
[129]    0.0    0.00    0.00    5001         std::allocator<std::vector<float, std::allocator<float> > >::allocator() [129]
                0.00    0.00    5001/5001        __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator() [128]
-----------------------------------------------
                0.00    0.00    5001/5001        void std::_Destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [134]
[130]    0.0    0.00    0.00    5001         void std::_Destroy_aux<false>::__destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [130]
                0.00    0.00   10002/10002       void std::_Destroy<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*) [110]
                0.00    0.00   10002/20005       std::vector<float, std::allocator<float> >* std::__addressof<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >&) [71]
-----------------------------------------------
                0.00    0.00    5001/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~_Vector_base() [133]
[131]    0.0    0.00    0.00    5001         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::~_Vector_impl() [131]
                0.00    0.00    5001/15001       std::allocator<std::vector<float, std::allocator<float> > >::~allocator() [96]
-----------------------------------------------
                0.00    0.00       1/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl() [221]
                0.00    0.00    5000/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<float, std::allocator<float> > > const&) [139]
[132]    0.0    0.00    0.00    5001         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl_data::_Vector_impl_data() [132]
-----------------------------------------------
                0.00    0.00    5001/5001        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~vector() [146]
[133]    0.0    0.00    0.00    5001         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~_Vector_base() [133]
                0.00    0.00    5001/5003        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [122]
                0.00    0.00    5001/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::~_Vector_impl() [131]
-----------------------------------------------
                0.00    0.00    5001/5001        void std::_Destroy<std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&) [135]
[134]    0.0    0.00    0.00    5001         void std::_Destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [134]
                0.00    0.00    5001/5001        void std::_Destroy_aux<false>::__destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [130]
-----------------------------------------------
                0.00    0.00    5001/5001        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~vector() [146]
[135]    0.0    0.00    0.00    5001         void std::_Destroy<std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&) [135]
                0.00    0.00    5001/5001        void std::_Destroy<std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*) [134]
-----------------------------------------------
                0.00    0.00    5000/5000        void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [141]
[136]    0.0    0.00    0.00    5000         void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [136]
                0.00    0.00    5000/15014       int&& std::forward<int>(std::remove_reference<int>::type&) [93]
                0.00    0.00    5000/905003      operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector(std::initializer_list<std::vector<float, std::allocator<float> > >, std::allocator<std::vector<float, std::allocator<float> > > const&) [145]
[137]    0.0    0.00    0.00    5000         std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [137]
                0.00    0.00    5000/10000       std::initializer_list<std::vector<float, std::allocator<float> > >::begin() const [112]
                0.00    0.00    5000/5000        std::initializer_list<std::vector<float, std::allocator<float> > >::size() const [138]
-----------------------------------------------
                0.00    0.00    5000/5000        std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [137]
[138]    0.0    0.00    0.00    5000         std::initializer_list<std::vector<float, std::allocator<float> > >::size() const [138]
-----------------------------------------------
                0.00    0.00    5000/5000        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base(std::allocator<std::vector<float, std::allocator<float> > > const&) [140]
[139]    0.0    0.00    0.00    5000         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<float, std::allocator<float> > > const&) [139]
                0.00    0.00    5000/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl_data::_Vector_impl_data() [132]
                0.00    0.00    5000/10000       std::allocator<std::vector<float, std::allocator<float> > >::allocator(std::allocator<std::vector<float, std::allocator<float> > > const&) [114]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector(std::initializer_list<std::vector<float, std::allocator<float> > >, std::allocator<std::vector<float, std::allocator<float> > > const&) [145]
[140]    0.0    0.00    0.00    5000         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base(std::allocator<std::vector<float, std::allocator<float> > > const&) [140]
                0.00    0.00    5000/5000        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<float, std::allocator<float> > > const&) [139]
-----------------------------------------------
                0.00    0.00      14/5000        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    4986/5000        void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [147]
[141]    0.0    0.00    0.00    5000         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [141]
                0.00    0.00    5000/15014       int&& std::forward<int>(std::remove_reference<int>::type&) [93]
                0.00    0.00    5000/5000        void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [136]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<float, std::allocator<float> >* std::uninitialized_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*) [150]
[142]    0.0    0.00    0.00    5000         std::vector<float, std::allocator<float> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*) [142]
                0.00    0.00   10000/20005       std::vector<float, std::allocator<float> >* std::__addressof<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >&) [71]
                0.00    0.00   10000/10000       void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [118]
-----------------------------------------------
                0.00    0.00    5000/5000        void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_range_initialize<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::forward_iterator_tag) [144]
[143]    0.0    0.00    0.00    5000         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<float, std::allocator<float> > > const&) [143]
